TeamId,TeamName,SubmissionDate,Score
177129,"May the Force be with us","2015-04-24 01:55:59",0.74305
172501,vnneo,"2015-04-24 02:10:31",0.69031
172512,"Todd Pearson","2015-04-24 02:16:23",0.65912
172509,"Gilberto Titericz Junior","2015-04-24 02:22:11",0.67189
172088,AL,"2015-04-24 02:25:13",0.68303
172509,"Gilberto Titericz Junior","2015-04-24 02:25:57",0.69116
171997,"trivially mechanically Culexed","2015-04-24 02:26:00",0.69770
172088,AL,"2015-04-24 02:27:54",0.69829
172088,AL,"2015-04-24 02:30:48",0.69836
172451,test,"2015-04-24 02:59:53",0.70373
177129,"May the Force be with us","2015-04-24 04:49:30",0.75119
171988,NxGTR,"2015-04-24 05:02:30",0.74304
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-24 05:42:29",0.68412
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-24 06:05:07",0.69113
172088,AL,"2015-04-24 06:05:18",0.69909
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-24 06:19:35",0.69378
172613,CS822_M_S,"2015-04-24 06:32:45",0.69881
172613,CS822_M_S,"2015-04-24 06:47:04",0.70575
172165,"Ayman Khalafallah","2015-04-24 06:47:05",0.69018
172623,"Antonis Nikitakis","2015-04-24 07:10:58",0.68412
172258,"Dimos Kapetis","2015-04-24 07:25:56",0.68569
172623,"Antonis Nikitakis","2015-04-24 07:37:30",0.68962
172258,"Dimos Kapetis","2015-04-24 07:49:21",0.69810
172258,"Dimos Kapetis","2015-04-24 07:51:59",0.70167
172258,"Dimos Kapetis","2015-04-24 07:54:07",0.71283
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-24 08:17:46",0.70496
172651,CS822-MS,"2015-04-24 08:38:45",0.70596
172276,gyborb,"2015-04-24 08:44:15",0.72408
172276,gyborb,"2015-04-24 09:11:28",0.73437
172667,iwontbecreative,"2015-04-24 09:31:24",0.50000
172671,r00tman,"2015-04-24 09:38:18",0.68412
172629,Ernest,"2015-04-24 10:13:15",0.65253
172228,"Anopheles culicifacies","2015-04-24 10:13:52",0.71354
172682,CS822_M&S,"2015-04-24 10:24:51",0.69341
172671,r00tman,"2015-04-24 10:36:15",0.69285
172512,"Todd Pearson","2015-04-24 10:46:04",0.66786
172701,wnnvv,"2015-04-24 11:02:41",0.71237
172682,CS822_M&S,"2015-04-24 11:08:29",0.69923
172273,ibra,"2015-04-24 11:30:05",0.72026
172172,razgon&onthehill,"2015-04-24 11:31:52",0.77051
172172,razgon&onthehill,"2015-04-24 11:35:50",0.77066
172722,"Niklas Köhler","2015-04-24 11:55:37",0.69031
172273,ibra,"2015-04-24 12:04:57",0.72542
172731,oroant,"2015-04-24 12:15:45",0.68412
172701,wnnvv,"2015-04-24 12:51:16",0.72186
172741,9811107,"2015-04-24 12:56:09",0.50000
172747,Ryan,"2015-04-24 13:21:03",0.65253
172753,Erik,"2015-04-24 13:44:13",0.63907
172146,"Revenge of the Dodo","2015-04-24 14:26:03",0.69399
172773,Ivanhoe,"2015-04-24 14:27:21",0.67313
172773,Ivanhoe,"2015-04-24 14:31:09",0.68499
172455,JackStat,"2015-04-24 14:32:32",0.72825
172773,Ivanhoe,"2015-04-24 14:33:17",0.70972
172778,"Electric Culex Acid Test","2015-04-24 14:38:43",0.65270
172779,"Denis Tsitko","2015-04-24 14:39:27",0.64922
172778,"Electric Culex Acid Test","2015-04-24 14:43:33",0.65845
172753,Erik,"2015-04-24 14:46:55",0.63967
172778,"Electric Culex Acid Test","2015-04-24 14:48:38",0.70830
172299,Adil,"2015-04-24 14:52:59",0.67213
172784,blueOrange,"2015-04-24 14:53:36",0.65253
172787,"Eric K","2015-04-24 14:55:24",0.68412
172810,MickeyDax,"2015-04-24 16:11:36",0.50000
172512,"Todd Pearson","2015-04-24 16:30:08",0.67832
172773,Ivanhoe,"2015-04-24 16:38:53",0.71061
172827,"Sulantha Sanjeewa","2015-04-24 16:43:29",0.69874
172667,iwontbecreative,"2015-04-24 16:48:25",0.59728
172831,CaIs,"2015-04-24 16:51:56",0.65139
172831,CaIs,"2015-04-24 16:56:18",0.65272
172834,Abed,"2015-04-24 16:57:22",0.69438
172835,GK,"2015-04-24 16:58:28",0.69609
172747,Ryan,"2015-04-24 17:06:38",0.68165
172838,Philipp,"2015-04-24 17:13:03",0.68412
172838,Philipp,"2015-04-24 17:14:32",0.69874
172820,"Selim Raboudi","2015-04-24 17:18:20",0.65253
172747,Ryan,"2015-04-24 17:29:40",0.72097
172859,"Madan Ram","2015-04-24 17:50:23",0.69874
172834,Abed,"2015-04-24 17:52:47",0.69601
172667,iwontbecreative,"2015-04-24 18:15:49",0.60886
172749,"Eric Ma","2015-04-24 18:26:50",0.50000
172834,Abed,"2015-04-24 18:30:42",0.70145
172869,kcavagnolo,"2015-04-24 19:01:04",0.69874
172883,SagaU,"2015-04-24 19:03:34",0.69874
172837,D-apply,"2015-04-24 19:10:56",0.51076
172834,Abed,"2015-04-24 19:14:51",0.70528
172749,"Eric Ma","2015-04-24 19:25:14",0.50243
172888,Telcontar120,"2015-04-24 19:27:12",0.50000
172623,"Antonis Nikitakis","2015-04-24 19:52:26",0.69031
172909,IgorZ,"2015-04-24 20:28:14",0.68934
172928,RKR,"2015-04-24 21:02:02",0.69874
172929,deccs,"2015-04-24 21:08:39",0.68412
172397,SiberiaV2,"2015-04-24 21:30:49",0.66630
172939,kymhorsell,"2015-04-24 21:32:50",0.49252
172946,"Dan D.","2015-04-24 21:47:44",0.69874
172939,kymhorsell,"2015-04-24 21:51:27",0.62372
172958,"Charlie Turner","2015-04-24 22:24:06",0.50000
172964,"Michael Levinson","2015-04-24 22:45:01",0.65172
172667,iwontbecreative,"2015-04-24 23:13:23",0.60950
172970,gregchase,"2015-04-24 23:14:55",0.48361
172975,dickoa,"2015-04-24 23:36:27",0.69297
172059,ASOS,"2015-04-24 23:43:02",0.69874
172939,kymhorsell,"2015-04-24 23:47:13",0.65564
172975,dickoa,"2015-04-25 00:00:38",0.69503
172033,"Subho Majumdar","2015-04-25 00:10:05",0.73971
172989,"J vK","2015-04-25 00:31:22",0.65253
172939,kymhorsell,"2015-04-25 00:32:51",0.65718
172258,"Dimos Kapetis","2015-04-25 00:40:08",0.72196
173001,Aaron,"2015-04-25 00:49:05",0.67213
173006,"Michael Knous","2015-04-25 01:15:13",0.71249
172667,iwontbecreative,"2015-04-25 01:20:59",0.61189
173008,CSEIITV,"2015-04-25 01:21:51",0.50000
172667,iwontbecreative,"2015-04-25 01:28:42",0.67391
173019,iosentinel,"2015-04-25 01:36:51",0.50000
171918,"Ralph Neumann","2015-04-25 01:40:26",0.71249
173028,"Andrey Bortsov","2015-04-25 02:02:57",0.53581
173034,Tony_R,"2015-04-25 02:16:07",0.55497
173034,Tony_R,"2015-04-25 02:20:53",0.63347
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-25 02:26:55",0.70596
173034,Tony_R,"2015-04-25 02:32:58",0.65963
172371,"Upul Bandara","2015-04-25 02:38:07",0.71249
172033,"Subho Majumdar","2015-04-25 02:52:30",0.74080
172589,CS822_MaryamQamar-SughraRazzaq,"2015-04-25 02:52:46",0.71082
173055,"Yuqi Wang","2015-04-25 03:12:27",0.68934
172052,Mathn,"2015-04-25 03:17:08",0.71249
172651,CS822-MS,"2015-04-25 03:19:53",0.70792
173034,Tony_R,"2015-04-25 03:24:48",0.69662
173058,"Melinda Smith","2015-04-25 03:31:13",0.65253
173059,Chotch,"2015-04-25 03:58:22",0.71550
173064,YetiMan,"2015-04-25 03:59:22",0.69483
173064,YetiMan,"2015-04-25 04:01:05",0.70013
173064,YetiMan,"2015-04-25 04:02:12",0.70603
173064,YetiMan,"2015-04-25 04:03:10",0.70931
173064,YetiMan,"2015-04-25 04:04:01",0.71282
173067,rshield,"2015-04-25 04:08:45",0.69874
173074,Asim,"2015-04-25 04:35:50",0.68576
173075,"Yuna Li","2015-04-25 04:41:49",0.69874
173074,Asim,"2015-04-25 05:01:39",0.68776
172773,Ivanhoe,"2015-04-25 05:04:21",0.71551
173086,Malay83,"2015-04-25 05:04:30",0.69874
172651,CS822-MS,"2015-04-25 05:23:15",0.71082
173083,"Vincent Wong","2015-04-25 05:28:55",0.69874
172150,"Abhishek Simhadri","2015-04-25 06:24:22",0.71249
173083,"Vincent Wong","2015-04-25 06:26:27",0.70243
173028,"Andrey Bortsov","2015-04-25 06:30:35",0.56233
172088,AL,"2015-04-25 07:18:17",0.70891
172088,AL,"2015-04-25 07:20:17",0.71348
173123,dataSEARG,"2015-04-25 07:26:42",0.69874
173028,"Andrey Bortsov","2015-04-25 07:27:32",0.56910
172835,GK,"2015-04-25 07:29:07",0.69852
172835,GK,"2015-04-25 07:33:34",0.70013
172835,GK,"2015-04-25 07:50:24",0.70474
172835,GK,"2015-04-25 07:53:04",0.70847
172165,"Ayman Khalafallah","2015-04-25 07:54:55",0.71249
172835,GK,"2015-04-25 07:56:17",0.71009
172834,Abed,"2015-04-25 08:08:20",0.70626
172773,Ivanhoe,"2015-04-25 08:33:36",0.72510
173142," sravn","2015-04-25 08:42:11",0.68934
173142," sravn","2015-04-25 09:11:47",0.68937
173142," sravn","2015-04-25 09:20:53",0.71249
172778,"Electric Culex Acid Test","2015-04-25 09:56:55",0.73130
173155,"Andy Siarto","2015-04-25 09:59:40",0.69874
173174,doozers,"2015-04-25 11:27:31",0.55846
173178,天朝数据,"2015-04-25 11:40:02",0.69811
172230,Keiku,"2015-04-25 11:46:48",0.71249
173174,doozers,"2015-04-25 11:46:49",0.62354
172146,"Revenge of the Dodo","2015-04-25 11:58:38",0.71249
172887,"Pietro Marini","2015-04-25 12:04:11",0.66726
172887,"Pietro Marini","2015-04-25 12:16:09",0.69946
172834,Abed,"2015-04-25 12:20:16",0.70686
172258,"Dimos Kapetis","2015-04-25 12:42:18",0.72519
172230,Keiku,"2015-04-25 12:50:15",0.71795
173174,doozers,"2015-04-25 12:52:13",0.64761
173174,doozers,"2015-04-25 12:59:54",0.70512
172747,Ryan,"2015-04-25 13:00:12",0.72870
173201,nanoix9,"2015-04-25 13:05:16",0.65253
173198,"Jason Noriega","2015-04-25 13:22:44",0.78148
173205,pg7799,"2015-04-25 13:26:10",0.70408
173201,nanoix9,"2015-04-25 13:38:46",0.67213
172888,Telcontar120,"2015-04-25 13:44:46",0.71249
172729,jakeybob,"2015-04-25 14:02:41",0.67213
173142," sravn","2015-04-25 14:41:17",0.72219
173236,kashif,"2015-04-25 14:50:01",0.68542
173055,"Yuqi Wang","2015-04-25 15:00:34",0.71249
172088,AL,"2015-04-25 15:25:23",0.72908
172088,AL,"2015-04-25 15:34:18",0.73181
173268,khyh,"2015-04-25 16:08:29",0.67570
173270,"Ted Cybulski","2015-04-25 16:19:33",0.61719
173272,IronFarm,"2015-04-25 16:24:07",0.53457
173270,"Ted Cybulski","2015-04-25 16:29:59",0.63429
172172,razgon&onthehill,"2015-04-25 17:04:50",0.77480
172509,"Gilberto Titericz Junior","2015-04-25 17:16:05",0.71249
172509,"Gilberto Titericz Junior","2015-04-25 17:20:35",0.72098
172509,"Gilberto Titericz Junior","2015-04-25 17:21:22",0.73052
172509,"Gilberto Titericz Junior","2015-04-25 17:22:15",0.73323
172040,CodeBender,"2015-04-25 17:25:51",0.71249
172273,ibra,"2015-04-25 17:36:59",0.73924
173198,"Jason Noriega","2015-04-25 17:51:41",0.78323
172040,CodeBender,"2015-04-25 17:55:59",0.71302
172040,CodeBender,"2015-04-25 19:20:16",0.74825
173270,"Ted Cybulski","2015-04-25 19:21:46",0.71024
173335,shawn,"2015-04-25 19:34:28",0.71761
172276,gyborb,"2015-04-25 19:34:35",0.75623
172059,ASOS,"2015-04-25 19:42:19",0.70163
172276,gyborb,"2015-04-25 19:43:45",0.75950
172228,"Anopheles culicifacies","2015-04-25 19:46:52",0.73489
172276,gyborb,"2015-04-25 19:49:05",0.76341
172778,"Electric Culex Acid Test","2015-04-25 19:55:46",0.73853
172228,"Anopheles culicifacies","2015-04-25 20:24:52",0.73739
172059,ASOS,"2015-04-25 20:36:40",0.71249
172040,CodeBender,"2015-04-25 20:44:38",0.75956
172228,"Anopheles culicifacies","2015-04-25 20:45:50",0.73926
172139,clustifier,"2015-04-25 20:50:44",0.70116
172139,clustifier,"2015-04-25 20:51:40",0.71249
173316,(눈_눈),"2015-04-25 21:06:19",0.74263
173366,timcdlucas,"2015-04-25 21:11:04",0.54593
172228,"Anopheles culicifacies","2015-04-25 21:19:04",0.76472
173379,Brittany,"2015-04-25 21:31:27",0.69874
173335,shawn,"2015-04-25 21:33:34",0.74605
173335,shawn,"2015-04-25 21:35:32",0.74693
173379,Brittany,"2015-04-25 21:50:47",0.72154
173386,ultrarunner,"2015-04-25 22:07:22",0.66421
172059,ASOS,"2015-04-25 22:08:09",0.71353
173394,gertrude&&henry,"2015-04-25 22:13:56",0.67213
173394,gertrude&&henry,"2015-04-25 22:19:32",0.67229
172439,HulkBulk,"2015-04-25 22:20:11",0.50888
173090,snachaudhary,"2015-04-25 22:26:58",0.55916
173270,"Ted Cybulski","2015-04-25 22:33:28",0.74197
173394,gertrude&&henry,"2015-04-25 22:35:00",0.67781
173394,gertrude&&henry,"2015-04-25 22:38:09",0.71249
173090,snachaudhary,"2015-04-25 22:56:37",0.63243
187262,Syowen,"2015-04-25 23:04:34",0.74812
173366,timcdlucas,"2015-04-25 23:12:15",0.69184
173335,shawn,"2015-04-25 23:16:30",0.74906
173059,Chotch,"2015-04-25 23:35:01",0.71864
173366,timcdlucas,"2015-04-25 23:41:28",0.69242
172989,"J vK","2015-04-25 23:46:32",0.67509
172139,clustifier,"2015-04-26 00:00:45",0.71596
172989,"J vK","2015-04-26 00:12:12",0.67865
173064,YetiMan,"2015-04-26 00:16:46",0.71544
173064,YetiMan,"2015-04-26 00:17:50",0.71622
173438,dynamic24,"2015-04-26 00:23:58",0.53794
173438,dynamic24,"2015-04-26 00:47:32",0.69539
173386,ultrarunner,"2015-04-26 01:11:14",0.69075
173386,ultrarunner,"2015-04-26 01:19:53",0.70533
173465,Oxonium,"2015-04-26 01:45:25",0.66174
173472,"Random Gauss","2015-04-26 02:09:02",0.65925
172747,Ryan,"2015-04-26 02:21:59",0.73192
173465,Oxonium,"2015-04-26 02:23:58",0.68942
173479,risotto,"2015-04-26 02:41:22",0.71028
173479,risotto,"2015-04-26 02:56:30",0.71998
173479,risotto,"2015-04-26 03:08:16",0.72303
172747,Ryan,"2015-04-26 03:15:46",0.74854
172088,AL,"2015-04-26 03:32:00",0.74328
172773,Ivanhoe,"2015-04-26 03:35:15",0.72791
173505,Li-Der,"2015-04-26 03:56:29",0.50000
173505,Li-Der,"2015-04-26 04:16:34",0.69031
173515,"Rajiv Shah","2015-04-26 04:59:10",0.67304
173525,~,"2015-04-26 05:50:54",0.71249
173090,snachaudhary,"2015-04-26 05:54:41",0.64480
173540,"Ayoade Gbadebo","2015-04-26 06:21:42",0.66963
172747,Ryan,"2015-04-26 06:57:29",0.74901
173174,doozers,"2015-04-26 07:53:07",0.76457
173567,"Team 2","2015-04-26 08:07:37",0.67519
173573,"taras sereda","2015-04-26 08:12:53",0.68412
173574,shemi,"2015-04-26 08:14:56",0.50000
172088,AL,"2015-04-26 08:52:50",0.74547
173586,"T. Henry","2015-04-26 09:01:05",0.59631
173586,"T. Henry","2015-04-26 09:14:49",0.63366
173034,Tony_R,"2015-04-26 10:27:15",0.70777
173628,Malai,"2015-04-26 10:56:22",0.69874
173628,Malai,"2015-04-26 11:31:55",0.71249
173650,AlexanderWalker,"2015-04-26 12:07:54",0.59312
172299,Adil,"2015-04-26 12:18:53",0.71249
173650,AlexanderWalker,"2015-04-26 12:21:48",0.71249
172975,dickoa,"2015-04-26 12:33:49",0.71384
173670,"Nilotpal Sinha","2015-04-26 12:55:56",0.50000
173465,Oxonium,"2015-04-26 12:57:36",0.72882
173642,"Dimitris Leventis","2015-04-26 13:09:53",0.66209
173642,"Dimitris Leventis","2015-04-26 13:16:30",0.67888
173642,"Dimitris Leventis","2015-04-26 13:23:10",0.68802
172273,ibra,"2015-04-26 13:25:17",0.74549
172228,"Anopheles culicifacies","2015-04-26 13:36:16",0.77673
172667,iwontbecreative,"2015-04-26 13:52:13",0.69447
172667,iwontbecreative,"2015-04-26 13:53:49",0.71383
173386,ultrarunner,"2015-04-26 13:55:22",0.70673
173174,doozers,"2015-04-26 13:56:40",0.76634
173525,~,"2015-04-26 14:09:42",0.71854
173703,mandelbrot,"2015-04-26 14:34:32",0.65253
173703,mandelbrot,"2015-04-26 14:34:56",0.69031
173703,mandelbrot,"2015-04-26 14:36:42",0.69054
172799,"Stéphane Sbizzera","2015-04-26 14:42:57",0.48014
173703,mandelbrot,"2015-04-26 15:03:26",0.69444
173703,mandelbrot,"2015-04-26 15:04:12",0.71249
173386,ultrarunner,"2015-04-26 15:19:20",0.74016
172799,"Stéphane Sbizzera","2015-04-26 15:33:15",0.61938
173465,Oxonium,"2015-04-26 15:37:10",0.72942
173465,Oxonium,"2015-04-26 15:47:51",0.73187
173028,"Andrey Bortsov","2015-04-26 16:20:28",0.69956
173735,"Mezo Istvan","2015-04-26 16:24:17",0.68412
173034,Tony_R,"2015-04-26 16:27:29",0.72595
173740,Vasco,"2015-04-26 16:38:53",0.64389
172799,"Stéphane Sbizzera","2015-04-26 16:41:20",0.67106
173740,Vasco,"2015-04-26 16:47:12",0.64813
173740,Vasco,"2015-04-26 17:12:00",0.65714
172033,"Subho Majumdar","2015-04-26 17:22:55",0.74149
173726,"Professor Chaos","2015-04-26 17:28:27",0.50000
173767,Sieber,"2015-04-26 17:45:38",0.52114
172512,"Todd Pearson","2015-04-26 18:44:07",0.71700
173767,Sieber,"2015-04-26 19:16:45",0.65253
173740,Vasco,"2015-04-26 19:17:22",0.74560
173028,"Andrey Bortsov","2015-04-26 19:27:14",0.71249
173573,"taras sereda","2015-04-26 19:56:46",0.68902
172040,CodeBender,"2015-04-26 20:16:02",0.76597
173824,"Dipanjan Deb","2015-04-26 20:37:10",0.71249
173833,"Richard Giles","2015-04-26 20:59:06",0.65253
171988,NxGTR,"2015-04-26 21:20:51",0.74356
173833,"Richard Giles","2015-04-26 21:41:01",0.66217
173366,timcdlucas,"2015-04-26 21:53:31",0.70541
173858,Rajag,"2015-04-26 22:06:40",0.69874
173833,"Richard Giles","2015-04-26 22:10:53",0.71356
172139,clustifier,"2015-04-26 22:49:01",0.71833
172139,clustifier,"2015-04-26 22:51:52",0.71945
173883,"Mahdi Moqri","2015-04-26 23:02:34",0.69874
173890,EasyAs314159,"2015-04-26 23:15:20",0.62278
173034,Tony_R,"2015-04-26 23:18:28",0.73218
172139,clustifier,"2015-04-26 23:21:09",0.72141
173567,"Team 2","2015-04-26 23:24:30",0.68961
173890,EasyAs314159,"2015-04-26 23:31:22",0.63430
172989,"J vK","2015-04-26 23:42:16",0.68044
173890,EasyAs314159,"2015-04-26 23:43:20",0.66172
173890,EasyAs314159,"2015-04-26 23:46:32",0.66977
177129,"May the Force be with us","2015-04-27 00:03:29",0.76285
173890,EasyAs314159,"2015-04-27 00:05:09",0.67023
172747,Ryan,"2015-04-27 00:05:26",0.75345
173438,dynamic24,"2015-04-27 00:07:03",0.74788
173198,"Jason Noriega","2015-04-27 00:09:09",0.78340
172989,"J vK","2015-04-27 00:37:03",0.68256
172084,juandoso,"2015-04-27 00:39:51",0.61726
173198,"Jason Noriega","2015-04-27 00:53:42",0.78565
177736,Pikki,"2015-04-27 01:17:24",0.71249
173540,"Ayoade Gbadebo","2015-04-27 01:40:38",0.67100
173934,DeSpurious,"2015-04-27 01:53:00",0.50000
173028,"Andrey Bortsov","2015-04-27 01:59:41",0.74406
173198,"Jason Noriega","2015-04-27 02:04:45",0.79419
173438,dynamic24,"2015-04-27 02:04:48",0.74891
173028,"Andrey Bortsov","2015-04-27 02:34:42",0.74454
173058,"Melinda Smith","2015-04-27 03:05:40",0.70657
172059,ASOS,"2015-04-27 03:24:44",0.73157
177129,"May the Force be with us","2015-04-27 03:25:04",0.76747
173058,"Melinda Smith","2015-04-27 04:03:24",0.70925
172088,AL,"2015-04-27 04:06:48",0.74825
172088,AL,"2015-04-27 04:10:49",0.75005
173957,"Ryan De Vera","2015-04-27 04:13:10",0.50000
173957,"Ryan De Vera","2015-04-27 04:17:29",0.52381
173981,cherish_zhang,"2015-04-27 04:40:57",0.50000
173995,"Naharajan Lakshmanaperumal","2015-04-27 05:25:24",0.50000
172273,ibra,"2015-04-27 06:33:53",0.74728
172273,ibra,"2015-04-27 06:55:55",0.75084
173205,pg7799,"2015-04-27 07:08:52",0.73492
173205,pg7799,"2015-04-27 07:18:10",0.74031
174030,"Naveen Sundaresan","2015-04-27 07:39:30",0.50000
172273,ibra,"2015-04-27 07:52:40",0.75144
173205,pg7799,"2015-04-27 08:09:07",0.74759
174041,littlekid,"2015-04-27 08:13:27",0.69874
173525,~,"2015-04-27 09:09:30",0.72078
173586,"T. Henry","2015-04-27 09:26:46",0.67920
173586,"T. Henry","2015-04-27 09:37:35",0.68739
172779,"Denis Tsitko","2015-04-27 09:40:32",0.65128
172371,"Upul Bandara","2015-04-27 10:56:57",0.71377
174099,"Adarsh Chavakula","2015-04-27 10:57:08",0.63257
174101,Ouranos,"2015-04-27 11:04:40",0.71249
174091,"Axel de Romblay","2015-04-27 11:10:23",0.67080
172779,"Denis Tsitko","2015-04-27 11:24:52",0.71251
173386,ultrarunner,"2015-04-27 11:53:34",0.74722
174137,"The Canny Stackers","2015-04-27 12:28:13",0.67571
173386,ultrarunner,"2015-04-27 12:31:16",0.74828
174137,"The Canny Stackers","2015-04-27 12:31:24",0.70988
174137,"The Canny Stackers","2015-04-27 12:43:00",0.71226
174153,Harshal,"2015-04-27 13:06:00",0.69874
